idsbr,latitude,longitude,geocode_status,geom_wkt
98012975,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
97851056,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
97880645,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
97991934,0.4361503,108.9452988,2,"POINT(108.9452988 0.4361503)"
98014726,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
97978655,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
97820838,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
97998212,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2478211,0.5231834,108.9476663,2,"POINT(108.9476663 0.5231834)"
2503534,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2502196,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
2538952,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2540858,0.3227689,108.9705771,2,"POINT(108.9705771 0.3227689)"
2520946,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2527261,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2517270,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2514912,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2504238,0.3411367,109.1861516,2,"POINT(109.1861516 0.3411367)"
2535442,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2532146,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
2484803,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2481295,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2495465,0.3919556,109.2844759,2,"POINT(109.2844759 0.3919556)"
2496014,0.1257579,109.1557265,2,"POINT(109.1557265 0.1257579)"
2476154,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2532098,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2482970,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2472586,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
2493016,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2494007,0.1595486,109.2005983,2,"POINT(109.2005983 0.1595486)"
2504933,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
97238910,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
2532148,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2540277,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2492239,0.3734628,108.9677503,2,"POINT(108.9677503 0.3734628)"
2512464,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2525024,0.2882938,109.0541229,2,"POINT(109.0541229 0.2882938)"
2481244,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
98069135,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
2538072,0.4185340,108.9469475,2,"POINT(108.9469475 0.418534)"
2502501,0.2957364,109.0371701,2,"POINT(109.0371701 0.2957364)"
2540898,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2510939,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2509671,0.2570482,109.0914979,2,"POINT(109.0914979 0.2570482)"
2499842,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2511705,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2511451,0.4856409,108.9148749,2,"POINT(108.9148749 0.4856409)"
2480742,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
2537499,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2525029,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2482355,0.4621289,108.9694297,2,"POINT(108.9694297 0.4621289)"
2515565,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
2512943,0.3277651,108.9665381,2,"POINT(108.9665381 0.3277651)"
2597519,0.2882938,109.0541229,2,"POINT(109.0541229 0.2882938)"
2571678,0.4232528,109.2729049,2,"POINT(109.2729049 0.4232528)"
2613329,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2566480,0.3227689,108.9705771,2,"POINT(108.9705771 0.3227689)"
2543788,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2597864,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
2609874,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2590466,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2593948,0.3499863,109.1558906,2,"POINT(109.1558906 0.3499863)"
2570140,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2610126,0.1257579,109.1557265,2,"POINT(109.1557265 0.1257579)"
2576863,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2551815,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2603400,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2619909,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2621319,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
97238917,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
2593633,0.3037939,109.0858655,2,"POINT(109.0858655 0.3037939)"
2582085,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2606463,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2597993,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2608987,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2607666,0.3797017,109.1700909,2,"POINT(109.1700909 0.3797017)"
2550084,0.3537813,109.1785953,1,"POINT(109.1785953 0.3537813)"
2563308,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2595906,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2581727,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2619417,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2552670,0.3409819,109.2091870,2,"POINT(109.209187 0.3409819)"
2558872,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
2574410,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2605633,0.4361503,108.9452988,2,"POINT(108.9452988 0.4361503)"
2565006,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2623415,0.3308971,108.9750566,2,"POINT(108.9750566 0.3308971)"
2583749,0.5162670,109.1547724,2,"POINT(109.1547724 0.516267)"
2576512,0.3114673,109.0097487,2,"POINT(109.0097487 0.3114673)"
2619426,0.4914173,108.9580634,2,"POINT(108.9580634 0.4914173)"
2618768,0.3044910,109.0188012,2,"POINT(109.0188012 0.304491)"
2551716,0.1557637,109.1974295,2,"POINT(109.1974295 0.1557637)"
2614315,0.3411367,109.1861516,2,"POINT(109.1861516 0.3411367)"
2612215,0.3227689,108.9705771,2,"POINT(108.9705771 0.3227689)"
2624075,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2576695,0.3409819,109.2091870,2,"POINT(109.209187 0.3409819)"
2576733,0.4706951,108.9275768,2,"POINT(108.9275768 0.4706951)"
2576377,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2552366,0.2957364,109.0371701,2,"POINT(109.0371701 0.2957364)"
2608903,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2704351,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2712079,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2675334,0.5231834,108.9476663,2,"POINT(108.9476663 0.5231834)"
2661459,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2715180,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2659934,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
97237925,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
143884,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
143936,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
29034,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
97238923,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
97237918,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
97237919,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2673868,0.4530264,108.9378589,2,"POINT(108.9378589 0.4530264)"
2682502,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2643210,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2691259,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2703522,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2706120,0.4856409,108.9148749,2,"POINT(108.9148749 0.4856409)"
2636055,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2630983,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2703462,0.5457117,109.1018777,2,"POINT(109.1018777 0.5457117)"
2682041,0.3114673,109.0097487,2,"POINT(109.0097487 0.3114673)"
2708232,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2644152,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2716552,0.2570482,109.0914979,2,"POINT(109.0914979 0.2570482)"
2706144,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2685253,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2715103,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
2684905,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2648738,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2728494,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
2631897,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2643694,0.1573902,109.1598470,2,"POINT(109.159847 0.1573902)"
2631417,0.1542691,109.1915766,2,"POINT(109.1915766 0.1542691)"
2674158,0.3044910,109.0188012,2,"POINT(109.0188012 0.304491)"
2647999,0.4530264,108.9378589,2,"POINT(108.9378589 0.4530264)"
2627991,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
97238911,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
2667410,0.3114673,109.0097487,2,"POINT(109.0097487 0.3114673)"
2671990,0.3227689,108.9705771,2,"POINT(108.9705771 0.3227689)"
2648149,0.3653133,109.2752667,2,"POINT(109.2752667 0.3653133)"
2685556,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2658496,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2652279,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2671073,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2648965,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
2649088,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2707781,0.4045674,108.9473247,2,"POINT(108.9473247 0.4045674)"
2661438,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2647298,0.3277651,108.9665381,2,"POINT(108.9665381 0.3277651)"
2708407,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2690896,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2726297,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2760696,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2773731,0.3355160,109.2199796,2,"POINT(109.2199796 0.335516)"
2740820,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2757841,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2786074,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2794636,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2775534,0.1595486,109.2005983,2,"POINT(109.2005983 0.1595486)"
2789092,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2769736,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2777380,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2791967,0.4479887,108.9424038,2,"POINT(108.9424038 0.4479887)"
2760800,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
2756419,0.3361383,108.9347546,2,"POINT(108.9347546 0.3361383)"
2732678,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2740417,0.4045674,108.9473247,2,"POINT(108.9473247 0.4045674)"
2774163,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2777420,0.2957364,109.0371701,2,"POINT(109.0371701 0.2957364)"
2777321,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2761320,0.4621087,108.9330882,2,"POINT(108.9330882 0.4621087)"
2792557,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2797982,0.3451582,108.9742008,2,"POINT(108.9742008 0.3451582)"
2769668,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
29037,-2.4833826,117.8902853,2,"POINT(117.8902853 -2.4833826)"
2743652,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
2759259,0.4706951,108.9275768,2,"POINT(108.9275768 0.4706951)"
2774101,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2741864,0.1993414,109.1502106,2,"POINT(109.1502106 0.1993414)"
2797878,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2792640,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2735561,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2783620,0.3044910,109.0188012,2,"POINT(109.0188012 0.304491)"
2775740,0.3499863,109.1558906,2,"POINT(109.1558906 0.3499863)"
2778772,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2794406,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2779195,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2740710,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2771871,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2736543,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2762290,0.3411367,109.1861516,2,"POINT(109.1861516 0.3411367)"
2794701,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2774769,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2754452,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
2759535,0.5544988,109.1396320,2,"POINT(109.139632 0.5544988)"
2776100,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2776563,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2853965,0.1542691,109.1915766,2,"POINT(109.1915766 0.1542691)"
2867314,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2845775,0.3277651,108.9665381,2,"POINT(108.9665381 0.3277651)"
2830205,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2835514,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2869149,0.2957364,109.0371701,2,"POINT(109.0371701 0.2957364)"
2856059,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2842487,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2805734,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2805074,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2842956,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2810245,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
2868344,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2862866,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2867096,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
97238914,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
2811068,0.4621087,108.9330882,2,"POINT(108.9330882 0.4621087)"
2858822,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2831554,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
2844905,0.5000044,109.1293080,2,"POINT(109.129308 0.5000044)"
2856568,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2822965,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2862420,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2812403,0.5162670,109.1547724,2,"POINT(109.1547724 0.516267)"
2826721,0.3277651,108.9665381,2,"POINT(108.9665381 0.3277651)"
2820444,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2850623,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2846172,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2811606,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2868383,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2867258,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2819488,0.3919556,109.2844759,2,"POINT(109.2844759 0.3919556)"
2858367,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2826703,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2803766,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2811138,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2852770,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2835522,0.3989692,109.2025062,2,"POINT(109.2025062 0.3989692)"
2820193,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2838221,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2805316,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2831584,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2864495,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
2867751,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2838412,0.3277651,108.9665381,2,"POINT(108.9665381 0.3277651)"
2842954,0.3411367,109.1861516,2,"POINT(109.1861516 0.3411367)"
2845676,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2922355,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2896645,0.1595486,109.2005983,2,"POINT(109.2005983 0.1595486)"
2943806,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2926584,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2953370,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2907293,0.2148355,109.1435496,2,"POINT(109.1435496 0.2148355)"
97237912,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2932871,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2941637,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
2877825,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2912287,0.3114673,109.0097487,2,"POINT(109.0097487 0.3114673)"
2877214,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2870450,0.4185340,108.9469475,2,"POINT(108.9469475 0.418534)"
2894979,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2909998,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2900540,0.5231834,108.9476663,2,"POINT(108.9476663 0.5231834)"
2889259,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2956913,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2869221,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2955608,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2920519,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2883234,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2895418,0.5457117,109.1018777,2,"POINT(109.1018777 0.5457117)"
2874634,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2922527,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2955674,0.1557637,109.1974295,2,"POINT(109.1974295 0.1557637)"
2920809,0.1257579,109.1557265,2,"POINT(109.1557265 0.1257579)"
2933412,0.3037939,109.0858655,2,"POINT(109.0858655 0.3037939)"
2876594,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2873265,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2875836,0.4621087,108.9330882,2,"POINT(108.9330882 0.4621087)"
2914802,0.3706055,108.9614751,2,"POINT(108.9614751 0.3706055)"
2909068,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2888370,0.6585131,109.2010747,2,"POINT(109.2010747 0.6585131)"
2954582,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2916051,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2944204,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2884129,0.3653133,109.2752667,2,"POINT(109.2752667 0.3653133)"
2934537,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2927013,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2940419,0.3308971,108.9750566,2,"POINT(108.9750566 0.3308971)"
2931608,0.3499863,109.1558906,2,"POINT(109.1558906 0.3499863)"
2888618,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3471161,0.4045674,108.9473247,2,"POINT(108.9473247 0.4045674)"
2891495,0.3734628,108.9677503,2,"POINT(108.9677503 0.3734628)"
2939603,0.2957364,109.0371701,2,"POINT(109.0371701 0.2957364)"
2915597,0.1257579,109.1557265,2,"POINT(109.1557265 0.1257579)"
3018408,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3028379,0.3037939,109.0858655,2,"POINT(109.0858655 0.3037939)"
2960473,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
3045851,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
3041920,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
3040751,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
3027465,0.3037939,109.0858655,2,"POINT(109.0858655 0.3037939)"
2994561,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
2971596,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3014593,0.4961566,108.9111054,2,"POINT(108.9111054 0.4961566)"
2970531,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
3046927,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2980890,0.1542691,109.1915766,2,"POINT(109.1915766 0.1542691)"
2977567,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2999010,0.1542691,109.1915766,2,"POINT(109.1915766 0.1542691)"
2980125,0.2166670,109.1333330,2,"POINT(109.133333 0.216667)"
3046505,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
2997483,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3043199,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3024354,0.2882938,109.0541229,2,"POINT(109.0541229 0.2882938)"
2971976,0.5161329,108.9239366,2,"POINT(108.9239366 0.5161329)"
2979634,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
2971945,0.4166870,109.2237778,2,"POINT(109.2237778 0.416687)"
2970490,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
3025575,0.2894837,109.0994087,2,"POINT(109.0994087 0.2894837)"
3027308,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
2972462,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3003587,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
3016004,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3035610,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2980821,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
3020226,0.3114673,109.0097487,2,"POINT(109.0097487 0.3114673)"
3014596,0.4706951,108.9275768,2,"POINT(108.9275768 0.4706951)"
2983828,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
2963361,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
143713,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3025816,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3017900,0.1595486,109.2005983,2,"POINT(109.2005983 0.1595486)"
3044958,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
2989782,0.3227689,108.9705771,2,"POINT(108.9705771 0.3227689)"
3003338,0.2882938,109.0541229,2,"POINT(109.0541229 0.2882938)"
2998145,0.5318535,108.9178037,2,"POINT(108.9178037 0.5318535)"
3023022,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
2984959,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3006430,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
3069562,0.5518229,108.9238659,2,"POINT(108.9238659 0.5518229)"
3079031,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3103893,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
3048024,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3107582,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3080064,0.3451582,108.9742008,2,"POINT(108.9742008 0.3451582)"
3049472,0.4166870,109.2237778,2,"POINT(109.2237778 0.416687)"
3062618,0.3227689,108.9705771,2,"POINT(108.9705771 0.3227689)"
3072566,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3051734,0.3411367,109.1861516,2,"POINT(109.1861516 0.3411367)"
3102550,0.5231834,108.9476663,2,"POINT(108.9476663 0.5231834)"
3115062,0.3044910,109.0188012,2,"POINT(109.0188012 0.304491)"
3080504,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3099703,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3102029,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
3117054,0.3605763,109.1653196,2,"POINT(109.1653196 0.3605763)"
3095169,0.0788342,109.1864182,1,"POINT(109.1864182 0.0788342)"
3047543,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3069553,0.4479887,108.9424038,2,"POINT(108.9424038 0.4479887)"
3060727,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3124685,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
3102460,0.0267417,109.2579400,2,"POINT(109.25794 0.0267417)"
3082637,0.1573902,109.1598470,2,"POINT(109.159847 0.1573902)"
3124738,0.0717855,109.1929098,2,"POINT(109.1929098 0.0717855)"
3068208,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3070905,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3050867,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
143707,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
3118021,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3109283,0.0567180,109.2141962,2,"POINT(109.2141962 0.056718)"
3056145,0.5231834,108.9476663,2,"POINT(108.9476663 0.5231834)"
3108954,0.5162670,109.1547724,2,"POINT(109.1547724 0.516267)"
3093458,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3120752,0.4045674,108.9473247,2,"POINT(108.9473247 0.4045674)"
3079098,0.3484884,108.9630456,2,"POINT(108.9630456 0.3484884)"
3062499,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3074681,0.3598215,108.9690915,2,"POINT(108.9690915 0.3598215)"
3065981,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3199775,0.2787514,109.1119310,2,"POINT(109.111931 0.2787514)"
3135202,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3148346,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
3182900,0.3671095,108.9510284,2,"POINT(108.9510284 0.3671095)"
