kk,gid,ikn,bstt,luas,bsbtt,idsls,kdkab,kdkec,kdsls,nmkab,nmkec,nmsls,bstt_k,kddesa,kdprov,khusus,muatan,nmdesa,nmprov,posisi,rw_dki,segmen,sumber,dom_sls,periode,tingkat,idsubsls,kdsubsls,nm_gedung,wil_campur
,"616773","0",,60.406987262615,,"61040800042002","04","080","2002",MEMPAWAH,JONGKAT,HUTAN,,"004","61",,,WAJOK HULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104080004200200","00",,
,"616772","0",,0.50908408560189,,"61041010030012","04","101","0012",MEMPAWAH,MEMPAWAH TIMUR,RT 012 RW 06 DUSUN SENAMBUNG,,"003","61",,,PASIR PANJANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104101003001200","00",,
,"616771","0",,0.344395139305158,,"61041010080012","04","101","0012",MEMPAWAH,MEMPAWAH TIMUR,RT 012 RW 06 DUSUN PARIT BANJAR TENGAH,,"008","61",,,PARIT BANJAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101008001200","00",,
,"616770","0",,0.835911956921885,,"61041200090003","04","120","0003",MEMPAWAH,TOHO,RT 003 RW 01 DUSUN TOHO LIAR,,"009","61",,,TOHO ILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104120009000300","00",,
,"616769","0",,1.09006778940643,,"61040810030013","04","081","0013",MEMPAWAH,SEGEDONG,RT 013 RW 05 DUSUN MAKMUR,,"003","61",,,SUNGAI PURUN BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081003001300","00",,
,"616768","0",,1.62156537912591,,"61040810040007","04","081","0007",MEMPAWAH,SEGEDONG,RT 007 RW 003 DUSUN ASAM,,"004","61",,,PARIT BUGIS,KALIMANTAN BARAT,,,,,,2024_1,,"6104081004000700","00",,
,"616767","0",,0.197422377409264,,"61041000080031","04","100","0031",MEMPAWAH,MEMPAWAH HILIR,RT 004 RW 14,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008003100","00",,
,"616766","0",,0.098626238935569,,"61041100010016","04","110","0016",MEMPAWAH,SUNGAI KUNYIT,RT 016 RW 08 DUSUN LESTARI,,"001","61",,,SEMUDUN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110001001600","00",,
,"616764","0",,0.125526060357945,,"61041000080023","04","100","0023",MEMPAWAH,MEMPAWAH HILIR,RT 012 RW 10,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008002300","00",,
,"616801","0",,2.39669439648238,,"61040800020045","04","080","0045",MEMPAWAH,JONGKAT,RT 002 RW 017 DUSUN SULTAN MUHAMMAD,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002004500","00",,
,"616763","0",,0.102726470522471,,"61040800060018","04","080","0018",MEMPAWAH,JONGKAT,RT 006 RW 02 DUSUN KARYA BHAKTI,,"006","61",,,PENITI LUAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080006001800","00",,
,"616762","0",,0.466145559676097,,"61041010050001","04","101","0001",MEMPAWAH,MEMPAWAH TIMUR,RT 001 RW 01,,"005","61",,,PULAU PEDALAMAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104101005000100","00",,
,"616761","0",,0.133642233893857,,"61040800020030","04","080","0030",MEMPAWAH,JONGKAT,RT 003 RW 005 DUSUN PANGSUMA,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002003000","00",,
,"616760","0",,1.23477353438665,,"61040910060008","04","091","0008",MEMPAWAH,ANJONGAN,RT 008 RW 02 DUSUN LAHUAK,,"006","61",,,KEPAYANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104091006000800","00",,
,"616759","0",,0.329271014985965,,"61040910020003","04","091","0003",MEMPAWAH,ANJONGAN,RT 015 RW 01,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002000300","00",,
,"616758","0",,0.552088424366965,,"61040900120009","04","090","0009",MEMPAWAH,SUNGAI PINYUH,RT 009 RW 05 DUSUN HULU SUNGAI,,"012","61",,,SUNGAI BAKAU BESAR DARAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090012000900","00",,
,"616757","0",,1.43695950841224,,"61040910020021","04","091","0021",MEMPAWAH,ANJONGAN,RT 013 RW 04,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002002100","00",,
,"616756","0",,1.35528295966225,,"61041200090013","04","120","0013",MEMPAWAH,TOHO,RT 013 RW 04 DUSUN PROMPONG,,"009","61",,,TOHO ILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104120009001300","00",,
,"616754","0",,0.853127793404896,,"61040900050009","04","090","0009",MEMPAWAH,SUNGAI PINYUH,RT 009 RW 04 DUSUN SELATAN,,"005","61",,,GALANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104090005000900","00",,
,"616753","0",,0.38275053862161,,"61040900120016","04","090","0016",MEMPAWAH,SUNGAI PINYUH,RT 016 RW 08 DUSUN PARIT H. AMIN,,"012","61",,,SUNGAI BAKAU BESAR DARAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090012001600","00",,
,"616752","0",,1.4985512290418,,"61041200070008","04","120","0008",MEMPAWAH,TOHO,RT 006 RW 03 DUSUN BALA,,"007","61",,,TERAP,KALIMANTAN BARAT,,,,,,2024_1,,"6104120007000800","00",,
,"616751","0",,1.12802792518471,,"61041200060008","04","120","0008",MEMPAWAH,TOHO,RT 007 RW 03 DUSUN SEKEK,,"006","61",,,PAK LAHENG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120006000800","00",,
,"616750","0",,0.794922884228161,,"61040900050008","04","090","0008",MEMPAWAH,SUNGAI PINYUH,RT 008 RW 03 DUSUN TENGAH,,"005","61",,,GALANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104090005000800","00",,
,"616749","0",,0.897524554436877,,"61040900050006","04","090","0006",MEMPAWAH,SUNGAI PINYUH,RT 013 RW 03 DUSUN TENGAH,,"005","61",,,GALANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104090005000600","00",,
,"616748","0",,0.853672361237767,,"61040800010013","04","080","0013",MEMPAWAH,JONGKAT,RT 011 RW 03 DUSUN MELATI,,"001","61",,,SUNGAI NIPAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104080001001300","00",,
,"616755","0",,0.097526854754852,,"61041100050002","04","110","0002",MEMPAWAH,SUNGAI KUNYIT,RT 002 RW 01 DUSUN PEMBANGUNAN,,"005","61",,,SUNGAI LIMAU,KALIMANTAN BARAT,,,,,,2024_1,,"6104110005000200","00",,
,"616747","0",,0.145470841783674,,"61041010020005","04","101","0005",MEMPAWAH,MEMPAWAH TIMUR,RT 004 RW 02 DUSUN BENTENG RAYA,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002000500","00",,
,"616746","0",,1.74526657390258,,"61041010080007","04","101","0007",MEMPAWAH,MEMPAWAH TIMUR,RT 007 RW 04 DUSUN PARIT BANJAR LAUT,,"008","61",,,PARIT BANJAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101008000700","00",,
,"616745","0",,0.510309345696137,,"61040900050005","04","090","0005",MEMPAWAH,SUNGAI PINYUH,RT 005 RW 02 DUSUN HILIR,,"005","61",,,GALANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104090005000500","00",,
,"616744","0",,0.343729049192221,,"61041010040014","04","101","0014",MEMPAWAH,MEMPAWAH TIMUR,RT 014 RW 06 DUSUN TEKAM BARU,,"004","61",,,PASIR PALEMBANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104101004001400","00",,
,"616743","0",,0.037727897328491,,"61040900090013","04","090","0013",MEMPAWAH,SUNGAI PINYUH,RT 007 RW 002,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009001300","00",,
,"616742","0",,0.035206002981219,,"61040900090033","04","090","0033",MEMPAWAH,SUNGAI PINYUH,RT 008 RW 004,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009003300","00",,
,"616663","0",,0.963963823472567,,"61040810010023","04","081","0023",MEMPAWAH,SEGEDONG,RT 023 RW 006 DUSUN AMBO PINANG,,"001","61",,,PENITI DALAM I,KALIMANTAN BARAT,,,,,,2024_1,,"6104081001002300","00",,
,"616662","0",,1.51009923396949,,"61041010070013","04","101","0013",MEMPAWAH,MEMPAWAH TIMUR,RT 015 RW 04 DUSUN TEKAN,,"007","61",,,SEJEGI,KALIMANTAN BARAT,,,,,,2024_1,,"6104101007001300","00",,
,"616661","0",,0.149689916576457,,"61040800030003","04","080","0003",MEMPAWAH,JONGKAT,RT 003 RW 01 DUSUN JERUK,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003000300","00",,
,"616660","0",,0.247594212313614,,"61041010030013","04","101","0013",MEMPAWAH,MEMPAWAH TIMUR,RT 013 RW 07 DUSUN SENAMBUNG,,"003","61",,,PASIR PANJANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104101003001300","00",,
,"616659","0",,0.055047947105027,,"61040910020014","04","091","0014",MEMPAWAH,ANJONGAN,RT 006 RW 03,,"002","61",,,ANJUNGAN MELANCAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104091002001400","00",,
,"616973","0",,0.111511513072595,,"61040800040003","04","080","0003",MEMPAWAH,JONGKAT,RT 005 RW 04 DUSUN BRAHIMA,,"004","61",,,WAJOK HULU,KALIMANTAN BARAT,,,,,,2024_1,,"6104080004000300","00",,
,"616972","0",,0.094215036158669,,"61040800020040","04","080","0040",MEMPAWAH,JONGKAT,RT 003 RW 008 DUSUN ALIANYANG,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002004000","00",,
,"616971","0",,0.044377759675697,,"61041000080034","04","100","0034",MEMPAWAH,MEMPAWAH HILIR,RT 001 RW 15,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008003400","00",,
,"617003","0",,1.37530448624977,,"61040800060007","04","080","0007",MEMPAWAH,JONGKAT,RT 003 RW 02 DUSUN KARYA BHAKTI,,"006","61",,,PENITI LUAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080006000700","00",,
,"616970","0",,0.35505643764049,,"61041000120006","04","100","0006",MEMPAWAH,MEMPAWAH HILIR,RT 006 RW 02 DUSUN PASIR LAUT,,"012","61",,,PASIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104100012000600","00",,
,"616969","0",,0.974931695313224,,"61041010020016","04","101","0016",MEMPAWAH,MEMPAWAH TIMUR,RT 012 RW 04 DUSUN KEDAONG,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002001600","00",,
,"616968","0",,0.265020829235336,,"61041000080010","04","100","0010",MEMPAWAH,MEMPAWAH HILIR,RT 022 RW 05,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008001000","00",,
,"616967","0",,1.11359584816325,,"61040800030040","04","080","0040",MEMPAWAH,JONGKAT,RT 003 RW 10 DUSUN PALAWIJA,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003004000","00",,
,"616966","0",,7.37958762715253,,"61040910060017","04","091","0017",MEMPAWAH,ANJONGAN,RT 017 RW 04 DUSUN KEPAYANG,,"006","61",,,KEPAYANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104091006001700","00",,
,"616965","0",,7.26670202064168,,"61041010061001","04","101","1001",MEMPAWAH,MEMPAWAH TIMUR,KEBUN,,"006","61",,,ANTIBAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101006100100","00",,
,"616964","0",,0.008574835783929,,"61040810050004","04","081","0004",MEMPAWAH,SEGEDONG,RT 004 RW 002 DUSUN SUKA DAMAI,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005000400","00",,
,"616963","0",,1.60843285489525,,"61040810040006","04","081","0006",MEMPAWAH,SEGEDONG,RT 006 RW 003 DUSUN ASAM,,"004","61",,,PARIT BUGIS,KALIMANTAN BARAT,,,,,,2024_1,,"6104081004000600","00",,
,"616962","0",,0.144934598699218,,"61040810040003","04","081","0003",MEMPAWAH,SEGEDONG,RT 003 RW 001 DUSUN KERANJI,,"004","61",,,PARIT BUGIS,KALIMANTAN BARAT,,,,,,2024_1,,"6104081004000300","00",,
,"616961","0",,0.015415381400338,,"61041000080002","04","100","0002",MEMPAWAH,MEMPAWAH HILIR,RT 036 RW 01,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008000200","00",,
,"616960","0",,0.014566839438916,,"61041000080001","04","100","0001",MEMPAWAH,MEMPAWAH HILIR,RT 037 RW 01,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008000100","00",,
,"616959","0",,1.06142545989731,,"61040810010005","04","081","0005",MEMPAWAH,SEGEDONG,RT 005 RW 002 DUSUN SY. ABU BAKAR,,"001","61",,,PENITI DALAM I,KALIMANTAN BARAT,,,,,,2024_1,,"6104081001000500","00",,
,"616958","0",,0.083436879407554,,"61041010070001","04","101","0001",MEMPAWAH,MEMPAWAH TIMUR,RT 001 RW 01 DUSUN GALAHERANG,,"007","61",,,SEJEGI,KALIMANTAN BARAT,,,,,,2024_1,,"6104101007000100","00",,
,"616957","0",,2.2107105436889,,"61040810010002","04","081","0002",MEMPAWAH,SEGEDONG,RT 002 RW 001 DUSUN SY. ABU BAKAR,,"001","61",,,PENITI DALAM I,KALIMANTAN BARAT,,,,,,2024_1,,"6104081001000200","00",,
,"616956","0",,0.394665949974555,,"61041010020007","04","101","0007",MEMPAWAH,MEMPAWAH TIMUR,RT 005 RW 02 DUSUN BENTENG RAYA,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002000700","00",,
,"616954","0",,2.85687343850953,,"61041000120022","04","100","0022",MEMPAWAH,MEMPAWAH HILIR,RT 031 RW 07 DUSUN SEBUKIT RAMA,,"012","61",,,PASIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104100012002200","00",,
,"616658","0",,1.51627670211809,,"61041200040007","04","120","0007",MEMPAWAH,TOHO,RT 007 RW 03 DUSUN 002,,"004","61",,,PAK UTAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104120004000700","00",,
,"616657","0",,1.31974076357008,,"61041010020019","04","101","0019",MEMPAWAH,MEMPAWAH TIMUR,RT 033 RW 04 DUSUN KEDAONG,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002001900","00",,
,"616656","0",,0.081889862390489,,"61041000070013","04","100","0013",MEMPAWAH,MEMPAWAH HILIR,RT 013 RW 05,,"007","61",,,TENGAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104100007001300","00",,
,"616655","0",,0.317279575406165,,"61041010020031","04","101","0031",MEMPAWAH,MEMPAWAH TIMUR,RT 026 RW 07 DUSUN BENTENG TIMUR,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002003100","00",,
,"616654","0",,0.9487520928599,,"61040810060008","04","081","0008",MEMPAWAH,SEGEDONG,RT 005 RW 002 DUSUN KARYA UTAMA,,"006","61",,,PENITI DALAM II,KALIMANTAN BARAT,,,,,,2024_1,,"6104081006000800","00",,
,"616653","0",,0.079092751677806,,"61040800020059","04","080","0059",MEMPAWAH,JONGKAT,RT 002 RW 15 DUSUN RAHADI USMAN,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002005900","00",,
,"616652","0",,0.05620621740068,,"61041010060002","04","101","0002",MEMPAWAH,MEMPAWAH TIMUR,RT 002 RW 01 DUSUN MAKMUR,,"006","61",,,ANTIBAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101006000200","00",,
,"616651","0",,0.342248000164554,,"61041010060001","04","101","0001",MEMPAWAH,MEMPAWAH TIMUR,RT 001 RW 01 DUSUN MAKMUR,,"006","61",,,ANTIBAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101006000100","00",,
,"616650","0",,0.123517341812023,,"61040810050008","04","081","0008",MEMPAWAH,SEGEDONG,RT 008 RW 015 DUSUN SUKA DAMAI,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005000800","00",,
,"616649","0",,0.82060394295735,,"61040800030013","04","080","0013",MEMPAWAH,JONGKAT,RT 002 RW 11 DUSUN NANAS,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003001300","00",,
,"616648","0",,0.140159497455347,,"61041000080011","04","100","0011",MEMPAWAH,MEMPAWAH HILIR,RT 033 RW 05,,"008","61",,,TERUSAN,KALIMANTAN BARAT,,,,,,2024_1,,"6104100008001100","00",,
,"616647","0",,0.448765128850187,,"61040900110004","04","090","0004",MEMPAWAH,SUNGAI PINYUH,RT 012 RW 01 DUSUN BARAT,,"011","61",,,SUNGAI BAKAU BESAR LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090011000400","00",,
,"616646","0",,0.093069960316066,,"61040900110006","04","090","0006",MEMPAWAH,SUNGAI PINYUH,RT 005 RW 02 DUSUN BARAT,,"011","61",,,SUNGAI BAKAU BESAR LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090011000600","00",,
,"616645","0",,0.015632927981655,,"61041000070015","04","100","0015",MEMPAWAH,MEMPAWAH HILIR,RT 015 RW 06,,"007","61",,,TENGAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104100007001500","00",,
,"616644","0",,0.053740326994674,,"61041010010006","04","101","0006",MEMPAWAH,MEMPAWAH TIMUR,RT 006 RW 03,,"001","61",,,PASIR WAN SALIM,KALIMANTAN BARAT,,,,,,2024_1,,"6104101001000600","00",,
,"616643","0",,0.090617170466572,,"61041000070012","04","100","0012",MEMPAWAH,MEMPAWAH HILIR,RT 012 RW 04,,"007","61",,,TENGAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104100007001200","00",,
,"616639","0",,0.146584906974456,,"61041100060006","04","110","0006",MEMPAWAH,SUNGAI KUNYIT,RT 003 RW 02 DUSUN TENANG,,"006","61",,,SUNGAI KUNYIT LAUT,KALIMANTAN BARAT,,,,,,2024_1,,"6104110006000600","00",,
,"616638","0",,0.277875788108046,,"61040800030008","04","080","0008",MEMPAWAH,JONGKAT,RT 003 RW 13 DUSUN JERUK,,"003","61",,,WAJOK HILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104080003000800","00",,
,"616637","0",,0.067955054528502,,"61040810010014","04","081","0014",MEMPAWAH,SEGEDONG,RT 014 RW 004 DUSUN WAK PAIK,,"001","61",,,PENITI DALAM I,KALIMANTAN BARAT,,,,,,2024_1,,"6104081001001400","00",,
,"616635","0",,0.431147992708047,,"61041100040006","04","110","0006",MEMPAWAH,SUNGAI KUNYIT,RT 006 RW 03 DUSUN SATRYA,,"004","61",,,SUNGAI DUNGUN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110004000600","00",,
,"616634","0",,0.373032917855276,,"61041100030006","04","110","0006",MEMPAWAH,SUNGAI KUNYIT,RT 006 RW 02 DUSUN DURIAN,,"003","61",,,MENDALOK,KALIMANTAN BARAT,,,,,,2024_1,,"6104110003000600","00",,
,"616633","0",,1.31161974698745,,"61041100020008","04","110","0008",MEMPAWAH,SUNGAI KUNYIT,RT 007 RW 03 DUSUN PELANGKIRAN,,"002","61",,,SEMPARONG PARIT RADEN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110002000800","00",,
,"616632","0",,0.427184619151124,,"61040810010010","04","081","0010",MEMPAWAH,SEGEDONG,RT 010 RW 003 DUSUN WAK PAIK,,"001","61",,,PENITI DALAM I,KALIMANTAN BARAT,,,,,,2024_1,,"6104081001001000","00",,
,"616631","0",,0.993439588520514,,"61041000070022","04","100","0022",MEMPAWAH,MEMPAWAH HILIR,RT 021 RW 07,,"007","61",,,TENGAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104100007002200","00",,
,"616630","0",,0.551857706036815,,"61040810050006","04","081","0006",MEMPAWAH,SEGEDONG,RT 006 RW 002 DUSUN SUKA DAMAI,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005000600","00",,
,"616641","0",,0.57347293285407,,"61041100120006","04","110","0006",MEMPAWAH,SUNGAI KUNYIT,RT 006 RW 02 DUSUN TARUNA,,"012","61",,,SUNGAI DURI II,KALIMANTAN BARAT,,,,,,2024_1,,"6104110012000600","00",,
,"616629","0",,0.067089241707007,,"61041010020013","04","101","0013",MEMPAWAH,MEMPAWAH TIMUR,RT 010 RW 03 DUSUN SEPAKAT TENGAH,,"002","61",,,SUNGAI BAKAU KECIL,KALIMANTAN BARAT,,,,,,2024_1,,"6104101002001300","00",,
,"616628","0",,0.300921033260342,,"61041100030008","04","110","0008",MEMPAWAH,SUNGAI KUNYIT,RT 008 RW 02 DUSUN DURIAN,,"003","61",,,MENDALOK,KALIMANTAN BARAT,,,,,,2024_1,,"6104110003000800","00",,
,"616627","0",,0.431400654116218,,"61041100020007","04","110","0007",MEMPAWAH,SUNGAI KUNYIT,RT 006 RW 03 DUSUN PELANGKIRAN,,"002","61",,,SEMPARONG PARIT RADEN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110002000700","00",,
,"616626","0",,0.239365292134385,,"61041100030007","04","110","0007",MEMPAWAH,SUNGAI KUNYIT,RT 007 RW 02 DUSUN DURIAN,,"003","61",,,MENDALOK,KALIMANTAN BARAT,,,,,,2024_1,,"6104110003000700","00",,
,"616636","0",,0.368399567123918,,"61041000120005","04","100","0005",MEMPAWAH,MEMPAWAH HILIR,RT 005 RW 02 DUSUN PASIR LSUT,,"012","61",,,PASIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104100012000500","00",,
,"616625","0",,2.18251230776148,,"61041200090002","04","120","0002",MEMPAWAH,TOHO,RT 002 RW 01 DUSUN TOHO LIAR,,"009","61",,,TOHO ILIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104120009000200","00",,
,"616624","0",,0.850779797596797,,"61041100040008","04","110","0008",MEMPAWAH,SUNGAI KUNYIT,RT 008 RW 03 DUSUN SATRYA,,"004","61",,,SUNGAI DUNGUN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110004000800","00",,
,"616623","0",,0.80057190927344,,"61041200060009","04","120","0009",MEMPAWAH,TOHO,RT 008 RW 03 DUSUN SEKEK,,"006","61",,,PAK LAHENG,KALIMANTAN BARAT,,,,,,2024_1,,"6104120006000900","00",,
,"616622","0",,0.019605522009368,,"61041000070011","04","100","0011",MEMPAWAH,MEMPAWAH HILIR,RT 011 RW 04,,"007","61",,,TENGAH,KALIMANTAN BARAT,,,,,,2024_1,,"6104100007001100","00",,
,"616621","0",,0.42704021283483,,"61041000120019","04","100","0019",MEMPAWAH,MEMPAWAH HILIR,RT 016 RW 06 DUSUN SUAP,,"012","61",,,PASIR,KALIMANTAN BARAT,,,,,,2024_1,,"6104100012001900","00",,
,"616619","0",,1.07766687654587,,"61040900080005","04","090","0005",MEMPAWAH,SUNGAI PINYUH,RT 005 RW 02 DUSUN BARAT,,"008","61",,,SUNGAI RASAU,KALIMANTAN BARAT,,,,,,2024_1,,"6104090008000500","00",,
,"616640","0",,0.057485443822801,,"61041100120009","04","110","0009",MEMPAWAH,SUNGAI KUNYIT,RT 009 RW 02 DUSUN TARUNA,,"012","61",,,SUNGAI DURI II,KALIMANTAN BARAT,,,,,,2024_1,,"6104110012000900","00",,
,"616616","0",,0.858999629710657,,"61040900120013","04","090","0013",MEMPAWAH,SUNGAI PINYUH,RT 013 RW 07 DUSUN PARIT H. AMIN,,"012","61",,,SUNGAI BAKAU BESAR DARAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090012001300","00",,
,"616615","0",,1.73986071849852,,"61040810050028","04","081","0028",MEMPAWAH,SEGEDONG,RT 001 RW 011 DUSUN KARYA UTAMA,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005002800","00",,
,"616613","0",,11.4268670464388,,"61040900081001","04","090","1001",MEMPAWAH,SUNGAI PINYUH,KEBUN SAWIT,,"008","61",,,SUNGAI RASAU,KALIMANTAN BARAT,,,,,,2024_1,,"6104090008100100","00",,
,"616612","0",,1.21485079089028,,"61040900080003","04","090","0003",MEMPAWAH,SUNGAI PINYUH,RT 003 RW 02 DUSUN TIMUR,,"008","61",,,SUNGAI RASAU,KALIMANTAN BARAT,,,,,,2024_1,,"6104090008000300","00",,
,"616618","0",,0.126774845480395,,"61040910060006","04","091","0006",MEMPAWAH,ANJONGAN,RT 006 RW 02 DUSUN LAHUAK,,"006","61",,,KEPAYANG,KALIMANTAN BARAT,,,,,,2024_1,,"6104091006000600","00",,
,"616611","0",,0.534045539334291,,"61040810050024","04","081","0024",MEMPAWAH,SEGEDONG,RT 001 RW 009 DUSUN TANI MAKMUR,,"005","61",,,PENITI BESAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104081005002400","00",,
,"616610","0",,0.081813332282802,,"61040900090007","04","090","0007",MEMPAWAH,SUNGAI PINYUH,RT 001 RW 002,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009000700","00",,
,"616609","0",,0.04716985135632,,"61040900090006","04","090","0006",MEMPAWAH,SUNGAI PINYUH,RT 006 RW 001,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009000600","00",,
,"616608","0",,0.36766935787123,,"61041100040003","04","110","0003",MEMPAWAH,SUNGAI KUNYIT,RT 003 RW 02 DUSUN DUTA,,"004","61",,,SUNGAI DUNGUN,KALIMANTAN BARAT,,,,,,2024_1,,"6104110004000300","00",,
,"616614","0",,0.036403582042404,,"61040800020069","04","080","0069",MEMPAWAH,JONGKAT,RT 006 RW 012 DUSUN PANGERAN ADIPATI,,"002","61",,,JUNGKAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104080002006900","00",,
,"616606","0",,0.372582218541375,,"61040900090039","04","090","0039",MEMPAWAH,SUNGAI PINYUH,RT 006 RW 005,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009003900","00",,
,"616605","0",,0.050083524108581,,"61040900090037","04","090","0037",MEMPAWAH,SUNGAI PINYUH,RT 004 RW 005,,"009","61",,,SUNGAI PINYUH,KALIMANTAN BARAT,,,,,,2024_1,,"6104090009003700","00",,
,"616604","0",,0.580995693774523,,"61040900120004","04","090","0004",MEMPAWAH,SUNGAI PINYUH,RT 004 RW 02 DUSUN PARIT KURUS,,"012","61",,,SUNGAI BAKAU BESAR DARAT,KALIMANTAN BARAT,,,,,,2024_1,,"6104090012000400","00",,
,"616603","0",,0.069611177837174,,"61041010070007","04","101","0007",MEMPAWAH,MEMPAWAH TIMUR,RT 005 RW 03 DUSUN GALAHERANG,,"007","61",,,SEJEGI,KALIMANTAN BARAT,,,,,,2024_1,,"6104101007000700","00",,
,"616602","0",,0.363730402656415,,"61041010060026","04","101","0026",MEMPAWAH,MEMPAWAH TIMUR,RT 026 RW 08 DUSUN TARUNA OPU,,"006","61",,,ANTIBAR,KALIMANTAN BARAT,,,,,,2024_1,,"6104101006002600","00",,
